vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2019-03-01 00:05:03,2019-03-01 00:23:25,6,2.40,1,N,246,79,1,13,0.5,0.5,3,0,0.3,19.8,2.5
1,2019-03-01 00:10:48,2019-03-01 00:33:38,1,5.10,1,N,100,260,1,18.5,3,0.5,3.7,0,0.3,26,2.5
1,2019-03-01 00:29:43,2019-03-01 00:35:25,1,1.20,1,N,148,107,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-03-01 00:56:05,2019-03-01 01:14:32,3,3.40,1,N,114,100,2,15,3,0.5,0,0,0.3,18.8,2.5
1,2019-03-01 00:24:51,2019-03-01 00:34:34,1,2.50,1,N,68,143,1,10,3,0.5,2.07,0,0.3,15.87,2.5
2,2019-03-01 00:39:41,2019-03-01 00:41:33,1,.58,1,N,238,24,1,4,0.5,0.5,1.06,0,0.3,6.36,0
2,2019-03-01 00:47:13,2019-03-01 00:58:11,1,2.63,1,N,238,116,1,11,0.5,0.5,2.46,0,0.3,14.76,0
2,2019-03-01 00:40:11,2019-03-01 00:45:41,1,1.36,1,N,239,151,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-03-01 00:19:18,2019-03-01 00:26:23,2,1.08,1,N,112,255,1,6.5,0.5,0.5,1.56,0,0.3,9.36,0
2,2019-03-01 00:31:46,2019-03-01 00:50:09,2,2.65,1,N,256,49,1,12.5,0.5,0.5,3,0,0.3,16.8,0
2,2019-03-01 00:08:56,2019-03-01 00:13:54,1,.84,1,N,164,170,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-03-01 00:19:31,2019-03-01 00:24:34,2,.89,1,N,233,161,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:38:34,2019-03-01 00:43:36,2,.84,1,N,107,233,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:39:24,2019-03-01 01:04:30,1,3.17,1,N,162,79,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
1,2019-03-01 00:55:57,2019-03-01 01:18:57,1,17.00,1,N,132,178,1,45.5,0.5,0.5,9.35,0,0.3,56.15,0
1,2019-03-01 00:21:10,2019-03-01 00:49:05,2,16.40,2,N,132,162,1,52,2.5,0.5,10,5.76,0.3,71.06,2.5
2,2019-03-01 00:16:41,2019-03-01 00:23:09,2,1.20,1,N,162,48,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:44:06,2019-03-01 01:01:12,4,3.42,1,N,229,249,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,2019-03-01 00:09:40,2019-03-01 00:42:24,4,5.20,1,N,234,80,1,24.5,3,0.5,4,0,0.3,32.3,2.5
2,2019-03-01 00:06:00,2019-03-01 00:07:06,1,.45,1,N,50,143,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,2019-03-01 00:14:11,2019-03-01 00:21:27,1,1.80,1,N,230,239,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2019-03-01 00:31:18,2019-03-01 00:43:00,1,3.28,1,N,48,146,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2019-03-01 00:53:44,2019-03-01 01:23:54,1,17.98,2,N,132,48,2,52,0,0.5,0,5.76,0.3,61.06,2.5
2,2019-03-01 00:34:38,2019-03-01 00:41:23,1,1.38,1,N,144,4,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:45:38,2019-03-01 01:08:11,1,3.86,1,N,79,256,1,18,0.5,0.5,2.18,0,0.3,23.98,2.5
2,2019-03-01 00:28:04,2019-03-01 00:35:56,1,1.79,1,N,113,137,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2019-03-01 00:12:13,2019-03-01 00:49:26,1,18.60,1,N,132,97,1,52,0.5,0.5,10.65,0,0.3,63.95,0
1,2019-03-01 00:04:28,2019-03-01 00:34:03,1,19.50,2,N,132,41,1,52,0,0.5,11.7,5.76,0.3,70.26,0
1,2019-03-01 00:27:30,2019-03-01 00:41:17,1,2.50,1,N,239,166,1,12,3,0.5,0.03,0,0.3,15.83,2.5
1,2019-03-01 00:48:01,2019-03-01 00:57:25,2,3.60,1,N,166,244,2,12.5,0.5,0.5,0,0,0.3,13.8,0
1,2019-03-01 00:27:08,2019-03-01 00:48:03,1,6.50,1,N,158,75,1,22.5,3,0.5,2,0,0.3,28.3,2.5
1,2019-03-01 00:07:48,2019-03-01 00:15:17,1,1.20,1,N,100,234,1,7,3,0.5,1,0,0.3,11.8,2.5
1,2019-03-01 00:49:23,2019-03-01 00:53:35,3,.70,1,N,234,107,1,5,3,0.5,1,0,0.3,9.8,2.5
1,2019-03-01 00:04:10,2019-03-01 00:14:41,1,1.00,1,N,232,144,1,8,3,0.5,2.36,0,0.3,14.16,2.5
1,2019-03-01 00:24:54,2019-03-01 00:38:41,1,3.60,1,N,144,40,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,2019-03-01 00:41:39,2019-03-01 00:44:48,1,.80,1,N,25,54,1,4.5,0.5,0.5,1.15,0,0.3,6.95,0
1,2019-03-01 00:53:13,2019-03-01 00:57:20,1,.80,1,N,65,97,2,5.5,0.5,0.5,0,0,0.3,6.8,0
2,2019-03-01 00:57:40,2019-03-01 01:08:20,1,3.67,1,N,148,79,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,2019-03-01 00:43:51,2019-03-01 01:04:08,1,7.50,1,N,138,229,1,23.5,3,0.5,6.8,0,0.3,34.1,2.5
1,2019-03-01 00:03:28,2019-03-01 00:23:52,1,8.70,1,N,45,74,2,26,3,0.5,0,0,0.3,29.8,2.5
1,2019-03-01 00:39:52,2019-03-01 00:48:18,1,3.80,1,N,238,244,1,12.5,3,0.5,4.85,0,0.3,21.15,2.5
1,2019-03-01 00:52:44,2019-03-01 01:04:13,1,1.90,1,N,116,244,2,10,0.5,0.5,0,0,0.3,11.3,0
2,2019-03-01 00:31:23,2019-03-01 00:43:40,1,7.69,1,N,138,75,1,22,0.5,0.5,5.81,5.76,0.3,34.87,0
2,2019-03-01 00:08:39,2019-03-01 00:24:02,1,9.87,1,N,261,14,1,27.5,0.5,0.5,9.26,5.76,0.3,46.32,2.5
2,2019-03-01 00:50:28,2019-03-01 01:05:22,1,4.95,1,N,88,112,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,2019-03-01 00:03:48,2019-03-01 00:24:59,5,3.15,1,N,90,68,2,14.5,0.5,0.5,0,0,0.3,18.3,2.5
2,2019-02-28 23:56:46,2019-02-28 23:59:33,1,.41,1,N,24,24,1,4,0.5,0.5,1.06,0,0.3,6.36,0
1,2019-03-01 00:16:45,2019-03-01 00:20:58,1,.90,1,N,237,141,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,2019-03-01 00:27:03,2019-03-01 00:30:18,2,.60,1,N,163,163,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2019-03-01 00:34:29,2019-03-01 00:44:05,1,2.10,1,N,163,90,2,9,3,0.5,0,0,0.3,12.8,2.5
2,2019-03-01 00:30:06,2019-03-01 00:57:05,1,6.20,1,N,140,36,1,22.5,0.5,0.5,3,0,0.3,29.3,2.5
2,2019-03-01 00:13:37,2019-03-01 00:31:54,1,7.87,1,N,138,164,1,24,0.5,0.5,8.39,5.76,0.3,41.95,2.5
2,2019-03-01 00:44:11,2019-03-01 01:02:28,1,4.50,1,N,234,263,1,16.5,0.5,0.5,2,0,0.3,22.3,2.5
1,2019-03-01 00:20:08,2019-03-01 01:32:29,1,6.80,1,N,263,87,1,46.5,3,0.5,7.54,0,0.3,57.84,2.5
1,2019-03-01 00:01:19,2019-03-01 00:15:41,1,2.00,1,N,158,148,1,11,3,0.5,1,0,0.3,15.8,2.5
2,2019-03-01 00:02:41,2019-03-01 00:15:08,1,2.68,1,N,239,262,1,11.5,0.5,0.5,2,0,0.3,17.3,2.5
2,2019-03-01 00:40:50,2019-03-01 00:46:20,1,1.04,1,N,166,41,2,6,0.5,0.5,0,0,0.3,7.3,0
2,2019-03-01 00:52:40,2019-03-01 01:03:21,1,4.68,1,N,152,127,2,15,0.5,0.5,0,0,0.3,16.3,0
2,2019-03-01 00:13:49,2019-03-01 00:17:44,1,1.20,1,N,79,170,1,5.5,0.5,0.5,1,0,0.3,10.3,2.5
2,2019-02-28 23:53:59,2019-03-01 00:11:48,3,3.67,1,N,79,97,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
1,2019-03-01 00:49:48,2019-03-01 00:50:16,1,.00,5,N,79,79,1,61,0,0,12.25,0,0.3,73.55,0
2,2019-03-01 00:11:07,2019-03-01 00:45:43,6,19.32,1,N,132,49,1,52.5,0.5,0.5,10.76,0,0.3,64.56,0
2,2019-03-01 00:02:20,2019-03-01 00:30:36,1,4.89,1,N,230,7,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5
1,2019-03-01 00:14:59,2019-03-01 00:30:22,1,2.90,1,N,249,161,1,12.5,3,0.5,2,0,0.3,18.3,2.5
1,2019-03-01 00:33:10,2019-03-01 00:39:59,1,1.10,1,N,161,48,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
1,2019-03-01 00:55:43,2019-03-01 01:01:44,1,.80,1,N,249,211,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,2019-03-01 00:10:56,2019-03-01 00:26:32,1,3.30,1,N,140,146,1,14,3,0.5,3.55,0,0.3,21.35,2.5
1,2019-03-01 00:30:44,2019-03-01 00:43:47,1,3.80,1,N,146,143,1,13.5,3,0.5,2.5,0,0.3,19.8,2.5
1,2019-03-01 00:59:54,2019-03-01 01:10:42,1,3.10,1,N,142,75,2,11.5,3,0.5,0,0,0.3,15.3,2.5
2,2019-02-28 23:57:49,2019-03-01 00:31:21,2,19.86,2,N,132,140,1,52,0,0.5,10,5.76,0.3,71.06,2.5
2,2019-03-01 00:04:47,2019-03-01 00:10:07,5,1.77,1,N,246,50,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2019-03-01 00:11:59,2019-03-01 00:29:11,1,5.49,1,N,163,168,1,17.5,0.5,0.5,3.7,0,0.3,25,2.5
2,2019-03-01 00:49:42,2019-03-01 00:52:48,1,.41,1,N,237,237,3,-4,-0.5,-0.5,0,0,-0.3,-7.8,-2.5
2,2019-03-01 00:49:42,2019-03-01 00:52:48,1,.41,1,N,237,237,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,2019-03-01 00:01:33,2019-03-01 00:11:21,1,1.40,1,N,264,264,1,8.5,0.5,0.5,1.95,0,0.3,11.75,0
1,2019-03-01 00:19:36,2019-03-01 00:44:00,1,5.60,1,N,264,264,1,21,0.5,0.5,4.45,0,0.3,26.75,0
1,2019-03-01 00:08:38,2019-03-01 00:21:01,1,2.30,1,N,232,90,2,10.5,3,0.5,0,0,0.3,14.3,2.5
1,2019-03-01 00:46:02,2019-03-01 00:52:06,1,1.30,1,N,246,234,1,6.5,3,0.5,1,0,0.3,11.3,2.5
1,2019-03-01 00:09:26,2019-03-01 00:25:15,3,2.20,1,N,100,79,1,11.5,3,0.5,0,0,0.3,15.3,2.5
1,2019-03-01 00:36:49,2019-03-01 00:46:08,2,1.20,1,N,234,107,1,8,3,0.5,1.18,0,0.3,12.98,2.5
1,2019-03-01 00:47:16,2019-03-01 01:02:23,1,4.60,1,N,107,239,1,15,3,0.5,1.5,0,0.3,20.3,2.5
2,2019-03-01 00:43:07,2019-03-01 00:53:49,2,1.46,1,N,107,249,1,9,0.5,0.5,4,0,0.3,16.8,2.5
2,2019-03-01 00:04:30,2019-03-01 00:21:08,1,2.68,1,N,249,107,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2019-03-01 00:27:23,2019-03-01 00:33:20,1,1.17,1,N,137,229,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,2019-03-01 00:27:46,2019-03-01 00:38:10,1,1.30,1,N,114,79,1,8.5,3,0.5,1.48,0,0.3,13.78,2.5
2,2019-03-01 00:31:57,2019-03-01 00:37:10,1,.93,1,N,161,233,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2019-03-01 00:39:17,2019-03-01 00:42:43,1,1.19,1,N,233,237,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,2019-03-01 00:47:10,2019-03-01 00:53:43,1,1.11,1,N,237,237,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
1,2019-03-01 00:02:37,2019-03-01 00:11:01,1,1.40,1,N,161,100,1,7.5,3,0.5,1.5,0,0.3,12.8,2.5
1,2019-03-01 00:16:23,2019-03-01 00:34:23,1,6.50,1,N,90,166,1,21.5,3,0.5,2,0,0.3,27.3,2.5
2,2019-03-01 00:16:53,2019-03-01 00:32:37,1,2.84,1,N,161,249,1,12,0.5,0.5,4.74,0,0.3,20.54,2.5
2,2019-03-01 00:55:25,2019-03-01 01:07:23,1,3.53,1,N,79,88,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
1,2019-03-01 00:07:37,2019-03-01 00:12:54,1,.90,1,N,237,237,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2019-03-01 00:16:11,2019-03-01 00:31:26,1,3.30,1,N,237,113,1,13,3,0.5,5,0,0.3,21.8,2.5
1,2019-03-01 00:52:48,2019-03-01 00:55:10,1,.10,1,N,170,170,1,3.5,3,0.5,2,0,0.3,9.3,2.5
1,2019-03-01 00:48:03,2019-03-01 00:52:45,1,.80,1,N,114,79,2,5.5,3,0.5,0,0,0.3,9.3,2.5
2,2019-03-01 00:42:14,2019-03-01 00:46:33,4,1.12,1,N,50,50,1,5.5,0.5,0.5,2,0,0.3,11.3,2.5
2,2019-03-01 00:07:19,2019-03-01 00:15:03,6,1.48,1,N,68,234,1,7,0.5,0.5,1.88,0,0.3,12.68,2.5
2,2019-03-01 00:20:30,2019-03-01 00:39:17,6,2.95,1,N,164,261,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,2019-03-01 00:54:22,2019-03-01 00:59:20,6,1.11,1,N,234,230,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-03-01 00:09:16,2019-03-01 00:29:57,1,13.09,2,N,93,238,1,52,0,0.5,9,5.76,0.3,70.06,2.5
2,2019-03-01 00:42:32,2019-03-01 01:00:00,1,4.66,1,N,230,88,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
1,2019-03-01 00:10:11,2019-03-01 00:37:23,3,9.00,1,N,138,230,1,29,3,0.5,7.7,5.76,0.3,46.26,2.5
2,2019-02-28 23:59:38,2019-03-01 00:07:47,2,1.02,1,N,114,148,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2019-03-01 00:29:40,2019-03-01 00:39:55,2,1.53,1,N,114,79,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
1,2019-03-01 00:10:12,2019-03-01 00:18:59,1,2.10,1,N,79,186,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,2019-03-01 00:13:18,2019-03-01 00:18:59,1,.83,1,N,166,41,2,6,0.5,0.5,0,0,0.3,7.3,0
2,2019-03-01 00:38:44,2019-03-01 00:55:40,1,2.92,1,N,151,163,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,2019-02-28 23:56:31,2019-03-01 00:11:00,1,2.05,1,N,211,87,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2019-03-01 00:33:41,2019-03-01 00:39:51,1,.97,1,N,144,249,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-03-01 00:54:25,2019-03-01 01:15:41,1,5.37,1,N,90,40,1,18.5,0.5,0.5,5.58,0,0.3,27.88,2.5
1,2019-03-01 00:23:51,2019-03-01 00:29:11,1,2.90,1,N,132,10,2,10,0.5,0.5,0,0,0.3,11.3,0
1,2019-03-01 00:06:59,2019-03-01 01:15:34,1,5.70,1,N,170,25,1,42,3,0.5,11.4,0,0.3,57.2,2.5
1,2019-03-01 00:48:08,2019-03-01 01:01:13,1,2.40,1,N,4,164,1,11,3,0.5,2,0,0.3,16.8,2.5
2,2019-03-01 00:16:47,2019-03-01 00:18:38,1,1.08,2,N,132,132,2,52,0,0.5,0,0,0.3,52.8,0
1,2019-03-01 00:17:37,2019-03-01 00:27:58,1,1.60,1,N,68,125,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,2019-03-01 00:34:40,2019-03-01 00:51:43,1,4.30,1,N,144,262,1,15.5,3,0.5,5,0,0.3,24.3,2.5
1,2019-03-01 00:21:14,2019-03-01 00:27:35,1,1.10,1,N,161,100,1,6,3,0.5,2.45,0,0.3,12.25,2.5
2,2019-03-01 00:31:49,2019-03-01 00:38:46,1,4.02,1,N,132,219,2,13,0.5,0.5,0,0,0.3,14.3,0
1,2019-03-01 00:15:56,2019-03-01 00:37:44,1,18.00,2,N,132,74,1,52,0,0.5,8,5.76,0.3,66.56,0
1,2019-03-01 00:28:42,2019-03-01 00:38:48,1,2.30,1,N,161,262,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,2019-03-01 00:48:21,2019-03-01 00:49:36,1,.00,1,N,237,237,2,3,3,0.5,0,0,0.3,6.8,2.5
1,2019-03-01 00:51:45,2019-03-01 01:11:52,4,4.00,1,N,237,79,1,16,3,0.5,3,0,0.3,22.8,2.5
1,2019-03-01 00:04:53,2019-03-01 00:48:27,1,21.50,2,N,132,48,2,52,2.5,0.5,0,0,0.3,55.3,2.5
2,2019-03-01 00:16:00,2019-03-01 00:24:18,1,.79,1,N,249,249,1,7,0.5,0.5,1.62,0,0.3,12.42,2.5
2,2019-03-01 00:40:57,2019-03-01 01:06:12,1,5.84,1,N,249,188,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,2019-03-01 00:06:26,2019-03-01 00:38:03,1,18.36,2,N,132,230,1,52,0,0.5,12.21,5.76,0.3,73.27,2.5
1,2019-03-01 00:14:48,2019-03-01 00:20:06,1,.90,1,N,162,141,1,6,3,0.5,1.47,0,0.3,11.27,2.5
1,2019-03-01 00:47:52,2019-03-01 01:01:03,1,2.60,1,N,100,140,1,12,3,0.5,3.16,0,0.3,18.96,2.5
1,2019-03-01 00:08:17,2019-03-01 00:15:59,0,1.50,1,N,239,236,1,8,3,0.5,1.18,0,0.3,12.98,2.5
1,2019-03-01 00:41:42,2019-03-01 00:48:25,0,1.20,1,N,239,143,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2019-03-01 00:56:32,2019-03-01 01:07:19,0,4.60,1,N,239,244,1,15.5,3,0.5,3.85,0,0.3,23.15,2.5
2,2019-03-01 00:27:56,2019-03-01 00:39:08,1,2.66,1,N,170,141,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2019-03-01 00:16:54,2019-03-01 00:28:17,1,3.42,1,N,79,141,1,12,0.5,0.5,3.95,0,0.3,19.75,2.5
2,2019-03-01 00:41:46,2019-03-01 00:49:30,1,2.26,1,N,237,238,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
1,2019-03-01 00:13:37,2019-03-01 00:22:30,1,1.20,1,N,148,211,4,8,3,0.5,0,0,0.3,11.8,2.5
1,2019-03-01 00:23:03,2019-03-01 00:32:26,1,1.50,1,N,211,90,4,8,3,0.5,0,0,0.3,11.8,2.5
1,2019-03-01 00:06:19,2019-03-01 00:12:08,1,1.10,1,N,229,230,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 00:19:08,2019-03-01 00:31:29,1,3.80,1,N,48,262,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5
1,2019-03-01 00:12:32,2019-03-01 00:24:42,1,2.70,1,N,113,162,1,11,3,0.5,2.95,0,0.3,17.75,2.5
2,2019-03-01 00:11:44,2019-03-01 00:13:55,1,.50,1,N,79,79,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
2,2019-03-01 00:16:39,2019-03-01 00:27:03,1,.83,1,N,79,148,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-03-01 00:38:12,2019-03-01 00:43:23,1,2.04,1,N,107,237,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2019-03-01 00:54:18,2019-03-01 01:13:48,1,8.81,1,N,230,243,2,27,0.5,0.5,0,0,0.3,30.8,2.5
2,2019-03-01 00:19:11,2019-03-01 00:23:29,1,1.69,1,N,79,233,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-03-01 00:35:39,2019-03-01 00:42:52,5,1.08,1,N,45,79,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,2019-03-01 00:51:18,2019-03-01 01:01:19,1,1.80,1,N,41,42,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,2019-03-01 00:10:40,2019-03-01 00:21:11,2,1.60,1,N,249,148,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,2019-03-01 00:42:41,2019-03-01 00:53:20,2,1.50,1,N,148,125,1,9,3,0.5,1,0,0.3,13.8,2.5
2,2019-02-28 23:57:16,2019-03-01 00:03:44,1,.70,1,N,107,107,1,6,0.5,0.5,1,0,0.3,10.8,2.5
2,2019-03-01 00:17:21,2019-03-01 00:30:03,1,2.55,1,N,144,164,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,2019-03-01 00:20:35,2019-03-01 00:25:45,3,.76,1,N,79,4,1,5,0.5,0.5,1,0,0.3,9.8,2.5
2,2019-03-01 00:38:56,2019-03-01 00:44:02,3,.55,1,N,79,148,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2019-03-01 00:22:52,2019-03-01 00:29:19,1,.99,1,N,161,161,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,2019-03-01 00:38:57,2019-03-01 01:03:05,1,3.91,1,N,170,256,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
1,2019-03-01 00:10:49,2019-03-01 00:15:59,1,.70,1,N,162,100,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,2019-03-01 00:25:18,2019-03-01 01:07:57,1,5.80,1,N,162,25,1,29,3,0.5,9.8,0,0.3,42.6,2.5
2,2019-03-01 00:04:06,2019-03-01 00:37:57,5,6.79,1,N,87,188,1,27,0.5,0.5,6.16,0,0.3,36.96,2.5
1,2019-03-01 00:16:49,2019-03-01 00:29:05,1,2.80,1,N,170,262,2,11,3,0.5,0,0,0.3,14.8,2.5
1,2019-03-01 00:37:03,2019-03-01 00:48:36,1,3.60,1,N,140,74,2,12.5,3,0.5,0,0,0.3,16.3,2.5
2,2019-03-01 00:06:12,2019-03-01 00:15:43,1,2.53,1,N,146,262,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2019-03-01 00:19:42,2019-03-01 00:22:08,1,.76,1,N,263,141,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2019-03-01 00:43:13,2019-03-01 01:01:11,1,4.14,1,N,229,7,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,2019-03-01 00:21:56,2019-03-01 00:32:22,6,1.61,1,N,148,79,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,2019-03-01 00:33:42,2019-03-01 00:44:11,6,1.21,1,N,79,107,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5
2,2019-03-01 00:00:23,2019-03-01 00:23:16,1,16.94,2,N,132,170,1,52,0,0.5,12.21,5.76,0.3,73.27,2.5
2,2019-03-01 00:26:16,2019-03-01 00:43:25,1,2.13,1,N,107,148,2,12,0.5,0.5,0,0,0.3,15.8,2.5
1,2019-03-01 00:31:27,2019-03-01 00:37:41,2,1.10,1,N,230,100,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,2019-03-01 00:52:34,2019-03-01 01:02:22,2,1.60,1,N,142,230,1,8.5,3,0.5,3.65,0,0.3,15.95,2.5
1,2019-03-01 00:07:14,2019-03-01 00:22:56,3,3.40,1,N,264,264,1,13.5,0.5,0.5,2,0,0.3,16.8,0
1,2019-03-01 00:28:31,2019-03-01 00:56:53,2,6.30,1,N,264,264,1,24,0.5,0.5,5.05,0,0.3,30.35,0
2,2019-03-01 00:51:43,2019-03-01 00:58:24,4,.00,1,N,251,251,1,5.5,0.5,0.5,0,0,0.3,6.8,0
1,2019-03-01 00:04:49,2019-03-01 00:07:40,1,.50,1,N,230,186,2,4,3,0.5,0,0,0.3,7.8,2.5
1,2019-03-01 00:16:51,2019-03-01 00:27:19,1,2.90,1,N,249,142,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,2019-03-01 00:58:11,2019-03-01 01:06:50,1,1.60,1,N,231,79,1,8,3,0.5,2.36,0,0.3,14.16,2.5
2,2019-03-01 00:02:07,2019-03-01 00:25:51,5,12.42,1,N,231,167,1,36,0.5,0.5,0,0,0.3,39.8,2.5
2,2019-03-01 00:01:52,2019-03-01 00:08:17,1,.98,1,N,239,239,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2019-03-01 00:24:16,2019-03-01 00:34:38,1,2.09,1,N,48,186,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2019-03-01 00:41:02,2019-03-01 01:18:24,1,6.79,1,N,90,37,1,27.5,0.5,0.5,0,0,0.3,31.3,2.5
2,2019-03-01 00:42:11,2019-03-01 00:54:20,1,3.39,1,N,244,244,1,12.5,0.5,0.5,2.76,0,0.3,18.51,0
2,2019-03-01 00:02:59,2019-03-01 00:11:58,1,1.19,1,N,162,48,1,7.5,0.5,0.5,5,0,0.3,16.3,2.5
1,2019-03-01 00:00:25,2019-03-01 00:12:47,1,2.20,1,N,162,79,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,2019-03-01 00:41:50,2019-03-01 00:51:18,1,1.10,1,N,148,79,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,2019-03-01 00:00:55,2019-03-01 00:06:17,0,.90,1,N,161,100,1,5.5,3,0.5,0.7,0,0.3,10,2.5
2,2019-02-28 23:59:49,2019-03-01 00:27:06,1,3.57,1,N,211,255,1,19.5,0.5,0.5,4.66,0,0.3,27.96,2.5
1,2019-03-01 00:15:57,2019-03-01 00:23:35,1,1.40,1,N,229,237,2,7.5,3,0.5,0,0,0.3,11.3,2.5
1,2019-03-01 00:30:12,2019-03-01 00:41:19,3,2.10,1,N,163,107,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,2019-03-01 00:44:13,2019-03-01 00:47:45,1,.80,1,N,234,90,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2019-03-01 00:04:38,2019-03-01 00:13:09,0,2.30,1,N,68,13,1,9,3,0.5,2.55,0,0.3,15.35,2.5
1,2019-03-01 00:07:46,2019-03-01 00:24:18,1,9.70,1,N,138,141,1,27,3,0.5,7.3,5.76,0.3,43.86,2.5
1,2019-03-01 00:34:41,2019-03-01 00:40:07,2,1.10,1,N,146,7,2,6,0.5,0.5,0,0,0.3,7.3,0
1,2019-03-01 00:18:28,2019-03-01 00:31:22,1,2.40,1,N,144,68,2,11,3,0.5,0,0,0.3,14.8,2.5
1,2019-03-01 00:34:45,2019-03-01 01:03:37,1,7.10,1,N,68,61,1,25,3,0.5,5.75,0,0.3,34.55,2.5
1,2019-03-01 00:41:26,2019-03-01 00:51:37,1,1.80,1,N,264,37,2,9,0.5,0.5,0,0,0.3,10.3,0
2,2019-03-01 00:12:38,2019-03-01 00:29:38,3,4.20,1,N,211,141,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,2019-03-01 00:32:19,2019-03-01 00:35:21,3,.36,1,N,141,237,2,4,0.5,0.5,0,0,0.3,7.8,2.5
